conm,cusip,cusip9digit,gvkey,id1,loc,ticker
AFFINION GROUP HOLDINGS INC,00829420,008294209,178540,549,USA,AFGR
AFFINITY GROUP HOLDING INC,00899U00,00899U008,125294,552,USA,0077A
AFFINITY INTL TRAVEL SYS,00826F10,00826F108,107816,553,USA,AFFT.1
AFFINITY INTL TRAVEL SYS,00826F10,00826F108,107816,553,USA,AFFT.1
AFFINITY INTL TRAVEL SYS,00826F10,00826F108,107816,553,USA,AFFT.1
AFFINITY WORLD LDRS EQTY ETF,90214Q10,90214Q105,32892,555,USA,WLDR
AFFINITY WORLD LDRS EQTY ETF,90214Q10,90214Q105,32892,555,USA,WLDR
AFFINITY GROUP HOLDING INC,00899U00,00899U008,125294,552,USA,0077A
AFFINITY WORLD LDRS EQTY ETF,90214Q10,90214Q105,32892,555,USA,WLDR
AFG HOLDINGS INC -REDH,00832C10,00832C107,33599,559,USA,AFGL
AFG HOLDINGS INC -REDH,00832C10,00832C107,33599,559,USA,AFGL
AFG HOLDINGS INC -REDH,00832C10,00832C107,33599,559,USA,AFGL
AFN INC,00105720,001057207,13581,561,USA,3AMFNE
AFN INC,00105720,001057207,13581,561,USA,3AMFNE
AFSALA BANCORP INC,00106110,001061100,63929,563,USA,AFED
AFSALA BANCORP INC,00106110,001061100,63929,563,USA,AFED
AFFIRMATIVE INS HOLDINGS INC,00827210,008272106,160181,556,USA,AFFMQ
AG CHEM EQUIPMENT INC,00836310,008363103,22360,566,USA,AGCH
AGENCY.COM LTD,00844710,008447104,126694,574,USA,ACOM.2
AGENT INFORMATION SOFTWR INC,00847D10,00847D108,1874,575,USA,AIFS
AGENT INFORMATION SOFTWR INC,00847D10,00847D108,1874,575,USA,AIFS
AGA MEDICAL HOLDINGS INC,00836810,008368102,180279,570,USA,AGAM
AGENT INFORMATION SOFTWR INC,00847D10,00847D108,1874,575,USA,AIFS
AGES HEALTH SERVICES INC,00130710,001307107,29380,578,USA,AHSI
AGES HEALTH SERVICES INC,00130710,001307107,29380,578,USA,AHSI
AGFIQ DYNAMIC HDGD US EQ ETF,00110G50,00110G507,35238,581,USA,USHG
AGFIQ GLOBAL INFRA ETF,00110G60,00110G606,35239,582,USA,GLIF
AGFIQ DYNAMIC HDGD US EQ ETF,00110G50,00110G507,35238,581,USA,USHG
AGFIQ GLOBAL INFRA ETF,00110G60,00110G606,35239,582,USA,GLIF
AGFIQ DYNAMIC HDGD US EQ ETF,00110G50,00110G507,35238,581,USA,USHG
AGFIQ GLOBAL INFRA ETF,00110G60,00110G606,35239,582,USA,GLIF
AGFIQ HEDGED DIV INCOME FUND,00110G88,00110G887,22874,583,USA,DIVA
AGFIQ HEDGED DIV INCOME FUND,00110G88,00110G887,22874,583,USA,DIVA
AGFIQ HEDGED DIV INCOME FUND,00110G88,00110G887,22874,583,USA,DIVA
AGFIQ US MARKET NEUTRAL ANTI,00110G40,00110G408,189466,584,USA,BTAL
AGFIQ US MARKET NEUTRAL ANTI,00110G40,00110G408,189466,584,USA,BTAL
AGFIQ US MARKET NEUTRAL ANTI,00110G40,00110G408,189466,584,USA,BTAL
AGFIQ US MARKET NEUTRAL SIZE,00110G30,00110G309,188756,585,USA,SIZ
AGFIQ US MARKET NEUTRAL SIZE,00110G30,00110G309,188756,585,USA,SIZ
AGFIQ US MARKET NEUTRAL SIZE,00110G30,00110G309,188756,585,USA,SIZ
AGFIQ US MARKET NEUTRL VALUE,00110G20,00110G200,189464,586,USA,CHEP
AGFIQ US MARKET NEUTRL VALUE,00110G20,00110G200,189464,586,USA,CHEP
AGFIQ US MARKET NEUTRL VALUE,00110G20,00110G200,189464,586,USA,CHEP
AGFIQ US MKT NEUTRAL MOMENTM,00110G10,00110G101,188755,587,USA,MOM
AGFIQ US MKT NEUTRAL MOMENTM,00110G10,00110G101,188755,587,USA,MOM
AGFIQ US MKT NEUTRAL MOMENTM,00110G10,00110G101,188755,587,USA,MOM
AGP & CO INC,00123020,001230200,21256,597,USA,3AGPC
AGRAQUEST INC,00849E10,00849E104,144808,598,USA,AGRQ
AGRAQUEST INC,00849E10,00849E104,144808,598,USA,AGRQ
AGOURON PHARMACEUTICALS INC,00848810,008488108,13308,596,USA,AGPH
AGP & CO INC,00123020,001230200,21256,597,USA,3AGPC
AGP & CO INC,00123020,001230200,21256,597,USA,3AGPC
AGJUNCTION INC,00847V10,00847V108,105950,594,USA,AJXGF
AGJUNCTION INC,00847V10,00847V108,105950,594,USA,AJXGF
AGJUNCTION INC,00847V10,00847V108,105950,594,USA,AJXGF
AGILE THERAPEUTICS INC,00847L10,00847L100,20010,589,USA,AGRX
AGIOS PHARMACEUTICALS,00847X10,00847X104,18159,593,USA,AGIO
AGILITY CAPITAL INC,00847B10,00847B102,63962,591,USA,3AGTY
AGRAQUEST INC,00849E10,00849E104,144808,598,USA,AGRQ
AGRI DYNAMICS INC,00849520,008495202,1190,600,USA,AGDY
AGRI DYNAMICS INC,00849520,008495202,1190,600,USA,AGDY
AGRI DYNAMICS INC,00849520,008495202,1190,600,USA,AGDY
AGRIPOST INC,00854310,008543100,21123,604,USA,AGPT
AGRIPOST INC,00854310,008543100,21123,604,USA,AGPT
AGRIPOST INC,00854310,008543100,21123,604,USA,AGPT
AGRIDYNE TECHNOLOGIES INC,00853T10,00853T104,24928,603,USA,AGRI.
AGRIDYNE TECHNOLOGIES INC,00853T10,00853T104,24928,603,USA,AGRI.
AGRIDYNE TECHNOLOGIES INC,00853T10,00853T104,24928,603,USA,AGRI.
AGRITOPE INC,00855D10,00855D107,66101,607,USA,AGTO
AHI HEALTHCARE SYSTEMS INC,00129010,001290105,61363,610,USA,AHIS
AHI HEALTHCARE SYSTEMS INC,00129010,001290105,61363,610,USA,AHIS
AGWAY INC,00866210,008662108,1193,609,USA,1900B
AGWAY INC,00866210,008662108,1193,609,USA,1900B
AHL SERVICES INC,00129610,001296102,64528,611,USA,AHLS
AI DOCUMENT SERVICES INC,00136N10,00136N106,181520,615,USA,AIDC
AI DOCUMENT SERVICES INC,00136N10,00136N106,181520,615,USA,AIDC
AI POWERED EQUITY ETF,26924G81,26924G813,32576,616,USA,AIEQ
AI POWERED INTRNTNL EQTY ETF,26922A46,26922A461,33622,617,USA,AIIQ
AI POWERED INTRNTNL EQTY ETF,26922A46,26922A461,33622,617,USA,AIIQ
AI POWERED INTRNTNL EQTY ETF,26922A46,26922A461,33622,617,USA,AIIQ
AI POWERED EQUITY ETF,26924G81,26924G813,32576,616,USA,AIEQ
AI POWERED EQUITY ETF,26924G81,26924G813,32576,616,USA,AIEQ
AHI HEALTHCARE SYSTEMS INC,00129010,001290105,61363,610,USA,AHIS
AIFS INC,00136693,001366939,12147,618,USA,6805C
AIFS INC,00136693,001366939,12147,618,USA,6805C
AHMANSON (H F) & CO,00867710,008677106,1194,612,USA,AHM.1
AILEEN INC,00887810,008878100,1197,619,USA,AEENQ
AILEEN INC,00887810,008878100,1197,619,USA,AEENQ
AILEEN INC,00887810,008878100,1197,619,USA,AEENQ
AIM EASTERN EUROPE FUND,00141J10,00141J108,21148,621,USA,GTF.1
AIM SELECT R E INCOME FUND,00888R10,00888R107,148871,623,USA,RRE
AIM EASTERN EUROPE FUND,00141J10,00141J108,21148,621,USA,GTF.1
AIFS INC,00136693,001366939,12147,618,USA,6805C
AIM SELECT R E INCOME FUND,00888R10,00888R107,148871,623,USA,RRE
AIMSI TECHNOLOGIES INC,00142610,001426105,146413,627,USA,AIMT.1
AIM STRATEGIC INCOME FUND,00142G10,00142G103,15461,624,USA,AST.1
AIMMUNE THERAPEUTICS INC,00900T10,00900T107,25077,626,USA,AIMT
AIM STRATEGIC INCOME FUND,00142G10,00142G103,15461,624,USA,AST.1
AIM TELEPHONES INC,00142310,001423102,1028,625,USA,7547B
AIM TELEPHONES INC,00142310,001423102,1028,625,USA,7547B
AIR LEASE CORP,00912X30,00912X302,186278,632,USA,AL
AIR L A INC,00912520,009125204,22846,631,USA,3AILA
AIR L A INC,00912520,009125204,22846,631,USA,3AILA
AIR L A INC,00912520,009125204,22846,631,USA,3AILA
AINA LE'A INC -REDH,00901P10,00901P104,13186,628,USA,AIZY
AINA LE'A INC -REDH,00901P10,00901P104,13186,628,USA,AIZY
AIM TELEPHONES INC,00142310,001423102,1028,625,USA,7547B
AINA LE'A INC -REDH,00901P10,00901P104,13186,628,USA,AIZY
AIMSI TECHNOLOGIES INC,00142610,001426105,146413,627,USA,AIMT.1
AIMSI TECHNOLOGIES INC,00142610,001426105,146413,627,USA,AIMT.1
AIR PACKAGING TECHNOLOGY INC,00891320,008913204,26592,634,USA,AIRP
AIRBEE WIRELESS INC,00925310,009253105,157233,639,USA,ABEW
AIR WATER INTERNATIONAL CORP,00922910,009229105,66048,638,USA,AWTI
AIR PACKAGING TECHNOLOGY INC,00891320,008913204,26592,634,USA,AIRP
AIR PACKAGING TECHNOLOGY INC,00891320,008913204,26592,634,USA,AIRP
AIRBORNE WIRELESS NETWORK,00928L30,00928L300,21283,641,USA,ABWN
AIRBORNE WIRELESS NETWORK,00928L30,00928L300,21283,641,USA,ABWN
AIRCOA HOTEL PARTNRS  -LP-A,00929310,009293101,13589,643,USA,AHT.1
AIRBORNE INC,00926910,009269101,1213,640,USA,ABF
AIRBEE WIRELESS INC,00925310,009253105,157233,639,USA,ABEW
AIRCOA HOTEL PARTNRS  -LP-A,00929310,009293101,13589,643,USA,AHT.1
AIRCOA HOTEL PARTNRS  -LP-A,00929310,009293101,13589,643,USA,AHT.1
AIRGUIDE INC,00936W10,00936W108,2540,647,USA,3AGDC
AIRLEASE LTD  -LP,00936610,009366105,13514,648,USA,AIRL
AIRSHARES EU CARBON ALLOWANCES FD,00950G10,00950G104,182079,652,USA,ASO
AIRSHARES EU CARBON ALLOWANCES FD,00950G10,00950G104,182079,652,USA,ASO
AIRONET WIRELESS COMM,00943A10,00943A107,122156,651,USA,AIRO.
AIRONET WIRELESS COMM,00943A10,00943A107,122156,651,USA,AIRO.
AIRONET WIRELESS COMM,00943A10,00943A107,122156,651,USA,AIRO.
AIRSHARES EU CARBON ALLOWANCES FD,00950G10,00950G104,182079,652,USA,ASO
AIRTECH INTERNATIONAL GROUP,00950F20,00950F205,21667,654,USA,AIRG.1
AIRTOUCH COMMUNICATIONS INC,00951E10,00951E108,186509,655,USA,ATCH
AIRTOUCH COMMUNICATIONS-OLD,00949T10,00949T100,29318,656,USA,ATI.1
AIRTOUCH COMMUNICATIONS-OLD,00949T10,00949T100,29318,656,USA,ATI.1
AIRTRAN HOLDINGS INC,00949P10,00949P108,30399,657,USA,AAI
AIRTRAX INC,00892010,008920100,125994,658,USA,AITX.1
AIRVANA INC,00950V10,00950V101,177883,659,USA,AIRV
AIRXCEL INC,00999U00,00999U007,145974,661,USA,0076A
AIRXCEL INC,00999U00,00999U007,145974,661,USA,0076A
AJL PEPS TRUST  -ADR,00971010,009710104,61549,663,USA,AJP
AJL PEPS TRUST  -ADR,00971010,009710104,61549,663,USA,AJP
AJL PEPS TRUST  -ADR,00971010,009710104,61549,663,USA,AJP
AJS BANCORP INC,00150310,001503101,146581,664,USA,AJSB
AKELA PHARMA INC,00972X20,00972X200,20877,669,USA,AKLPF
AKERO THERAPEUTICS INC,00973Y10,00973Y108,35267,671,USA,AKRO
AKELA PHARMA INC,00972X20,00972X200,20877,669,USA,AKLPF
AKI HOLDING CORP,00154N00,00154N004,128399,673,USA,0068A
AKELA PHARMA INC,00972X20,00972X200,20877,669,USA,AKLPF
AKI HOLDING CORP,00154N00,00154N004,128399,673,USA,0068A
