conm,cusip,cusip9digit,gvkey,id1,loc,ticker
ALPS ETF VLCTYSHRS EMG ASIA,00162Q82,00162Q825,17681,945,USA,ASDR
ALPS EQUAL SECTOR WEIGHT ETF,00162Q20,00162Q205,183222,944,USA,EQL
ALPS MEDICAL BREAKTHROUGHS,00162Q59,00162Q593,22696,951,USA,SBIO
ALPS GLOBAL CMDTY EQUITY ETF,00162Q30,00162Q304,183592,948,USA,CRBQ
ALPS ETF VLCTYSHRS EMG MKTS,00162Q84,00162Q841,17682,946,USA,EMDR
ALPS REIT DIVIDEND DOGS ETF,00162Q10,00162Q106,180032,952,USA,RDOG
ALPS ENH PUT WRITE STGY ETF,00162Q55,00162Q551,25050,943,USA,PUTX
ALPS INTL SECTOR DIV DOGS,00162Q71,00162Q718,18252,949,USA,IDOG
ALPS SECTOR LEADERS ETF,00162Q57,00162Q577,24956,955,USA,SLDR
ALPS SECTOR DIVIDEND DOGS,00162Q85,00162Q858,12033,954,USA,SDOG
ALPS RIVERFRONT STRAT INC FD,00162Q78,00162Q783,18886,953,USA,RIGS
ALPS JEFF TR/J WILDCATTERS,00162Q80,00162Q809,184164,950,USA,WCAT
ALPS STOXX EUROPE 600 ETF,00162Q63,00162Q635,22078,957,USA,STXX
ALPS/DORSEY WRGHT SCTR MMNTM,00162Q48,00162Q486,29770,962,USA,SWIN
ALPS/GS MB MULTI-ASST INDX,00162Q76,00162Q767,16770,965,USA,GSMA
ALPS SECTOR LOW VOLTY ETF,00162Q56,00162Q569,24952,956,USA,SLOW
ALPS TR/J CRB GLOBAL AGRICULTR,00162Q40,00162Q403,183751,958,USA,CRBA
ALPS TR/J CRB GLOBAL IND METALS,00162Q60,00162Q601,183752,959,USA,CRBI
ALPS/GS MB GROWTH MKT EQ &T,00162Q77,00162Q775,16768,964,USA,GSGO
ALPS WORKPLACE EQUALITY PRTF,00162Q65,00162Q650,19866,961,USA,EQLT
ALPS U S EQUITY HI VLTY PUT,00162Q73,00162Q734,17437,960,USA,HVPW
ALPS/GS MB ASIA X-JP EQ & TR,00162Q75,00162Q759,16772,963,USA,GSAX
ALR TECHNOLOGIES INC,00163010,001630102,116903,967,USA,ALRT
ALPS/GS RSK-ADJ RET US LG CP,00162Q74,00162Q742,16773,966,USA,GSRA
ALTA ENERGY CORP,02127030,021270301,20063,971,USA,ALE.2
ALTA HEALTH STRATEGIES INC,02127410,021274105,23589,973,USA,AHSI.
ALTAI INC,02136210,021362108,12489,976,USA,ALTI.
ALTEROLA BIOTECH INC,02152V10,02152V103,182621,986,USA,ABTI
ALTERNATIVE DISTRIBUTORS CP,02145G10,02145G106,9784,982,USA,3ADTBE
ALTHEADX INC -REDH,02147710,021477104,22664,991,USA,IDGX
ALTERNATIVE INVESTMENT CORP,02155W20,02155W207,180194,983,USA,AIKO
ALTEON WEBSYSTEMS INC,02145A10,02145A109,124174,979,USA,ATON.
ALZHEON INC -REDH,00168L10,00168L101,33296,1009,USA,ALZH
AMALGAMATED BK NEW YORK N Y,02266310,022663108,33625,1014,USA,AMAL
AM GENERAL CORP,00170293,001702935,63547,1011,USA,9478B
ALY ENERGY SERVICES INC,02260T30,02260T305,17962,1005,USA,ALYE
AMALGAMATED AUTOMOTIVE INDS,02265910,022659106,1361,1013,USA,7564B
AMBASSADORS INTERNATIONL INC,02317820,023178205,61121,1035,USA,AMIEQ
AMBER RESOURCES CO OF COLO,02318420,023184203,1367,1036,USA,3AMBEQ
AMAX INC,02312710,023127103,1365,1022,USA,AMX.2
AMBULATORY MEDICAL CARE INC,02336510,023365109,1370,1043,USA,AMED.
AMBIENT WATER CORP,02319A10,02319A109,12988,1040,USA,AWGI
AMBERS STORES INC,02318710,023187107,25673,1038,USA,ABRS
AMDOCS AUTOMATIC COM EXCH,02342R20,02342R202,121133,1058,USA,AAE.3
AMER AMMO,02399X10,02399X102,143849,1068,USA,0238B
AMER 1ST FINL FD 1987 LTD PT,02391310,023913106,16644,1066,USA,3AFFFZ
AMER BLDRS & CNTRCTR SUPPLY,02474793,024747933,145972,1070,USA,0144B
AMDOCS,G0260210,G02602103,111880,1057,USA,DOX
AMEDORE HOMES INC,02343A10,02343A109,141279,1062,USA,AHS.2
AMER FINANCL ENTERPRISES INC,02608910,026089102,19961,1074,USA,AFE.1
AMER HEALTHCARE MGMT,02649620,026496208,1472,1075,USA,AHI.2
AMER INSD MTG SER 85  -LP,02686E10,02686E106,18788,1076,USA,AII.3
AMER MEDICAL ELECTRONICS INC,02742510,027425107,12447,1081,USA,AMEI.
AMER INSURED MTG INVS  -LP,02686210,026862102,12070,1079,USA,AIA.2
AMER RESOURCES & DEVLPMNT CO,02891210,028912103,21695,1083,USA,ADCO
AMER INSD MTG SER 88  -LP,02686G10,02686G101,61114,1078,USA,AIK
AMER TRANSPRT TV NETWORK INC,03028R10,03028R102,15139,1085,USA,3ATTNF
AMER STRATEGIC INCM PTFL II,03009910,030099105,25597,1084,USA,BSP
AMER INSD MTG SER 86  -LP,02686F10,02686F103,61113,1077,USA,AIJ
AMERECO,02360N10,02360N109,8110,1089,USA,AMEO
AMBRX INC-REDH,02337M10,02337M101,20493,1042,USA,AMBX
AMERICA FIRST APT INVESTORS,02363X10,02363X104,16642,1097,USA,APRO.
AMERIBANC INVESTORS GROUP,02362210,023622103,16638,1096,USA,AINVS
AMERICA FIRST REIT PRTNER LP,02364Y10,02364Y101,142023,1100,USA,AFREZ
AMERICA FIRST REIT INC,02364E10,02364E105,28274,1099,USA,AFR.1
AMERICA GREAT HEALTH,02365T10,02365T101,19317,1102,USA,AAGH
AMERICA ONLNE LTN AMR  -CL A,02365B10,02365B100,138481,1103,USA,AOLAQ
AMERICAN ADJ RATE TRM TR INC,02368Q10,02368Q104,25725,1108,USA,EDJ
AMERICAN ARCHITECTURAL PROD,02399X93,02399X938,110063,1114,USA,0356B
AMERICAN ASSET MGMT CORP,02401030,024010308,23971,1116,USA,AAMC.
AMERICAN AIRCRAFT CORP,02376230,023762305,13768,1109,USA,3AARC
AMERICA FST PART PFD EQUITY,02364110,023641103,16640,1101,USA,AFPFZ
AMERENENERGY GENERATING CO,02360800,023608003,154353,1092,USA,AEE2
AMERICAN ACHIEVEMENT CORP,02399Y00,02399Y001,156862,1107,USA,0072A
AMERICAN ATLAS RESOURCES CP,02402810,024028102,11369,1118,USA,6259B
AMERICAN BANK CT WATERBURY,02432710,024327108,14195,1124,USA,BKC.1
AMERICAN BIODYNE INC,02461P10,02461P102,24290,1130,USA,ABDN
AMERICAN BK NT HOLOGRAPHICS,02437710,024377103,112401,1132,USA,3ABHH
AMERICAN CAPITAL HOLDINGS,02501210,025012105,10934,1138,USA,3AICH.
AMERICAN BUSINESS PRODS/GA,02476310,024763104,1411,1135,USA,ABP.2
AMERICAN BUSINESS BANK/CA,02475L10,02475L105,121073,1134,USA,AMBZ
AMERICAN BANCORP NJ INC,02407E10,02407E104,155073,1120,USA,ABNJ
AMERICAN CELLULAR CORP,02599V00,02599V005,156863,1142,USA,0073A
AMERICAN CENTRY DIV CORP ETF,02507210,025072109,32943,1144,USA,KORP
AMERICAN BANCORP/NV,02407310,024073108,20208,1121,USA,ABCN
AMERICAN CENT DIV MUN BD ETF,02507250,025072505,34120,1143,USA,TAXF
AMERICAN COIN MERCHNDSNG INC,02516B10,02516B108,61421,1148,USA,AMCN.1
AMERICAN COML LINES LLC,02519893,025198938,147568,1149,USA,0212B
AMERICAN CMNTY BANCSHARES,02520W10,02520W106,119813,1147,USA,ACBA
AMERICAN CAPITAL SR FLTG LTD,02504D10,02504D108,19545,1140,USA,ACSF
AMERICAN CONSOLIDATED GROWTH,02522720,025227208,12779,1156,USA,AMGC.
AMERICAN CRYOSTEM CORP,02530010,025300104,187449,1159,USA,CRYO
AMERICAN COMPLEX CARE INC,02520730,025207309,18791,1155,USA,3ACPXE
AMERICAN CRYSTAL SUGAR CO,02530310,025303108,1429,1160,USA,2388B
AMERICAN CUSTOMER SATISF ETF,26922A77,26922A776,28818,1161,USA,ACSI
AMERICAN EAGLE GROUP INC,69504220,695042200,30183,1169,USA,PACVD
AMERICAN CYTOGENETICS,02532810,025328105,1431,1163,USA,3ACYGE
AMERICAN ELECTR COMPONENTS,02556210,025562109,30334,1173,USA,AECI
AMERICAN EAGLE RESOURCES INC,02553L10,02553L100,1265,1170,USA,AEIR
AMERICAN CONSOLIDATED LABS,86272010,862720109,14248,1157,USA,STBV
AMERICAN COMMUN & TV,02520120,025201203,1422,1152,USA,3ASTV.
AMERICAN ENERGY GROUP LTD,02563620,025636200,17922,1177,USA,AEGG
AMERICAN ENERGY DEV CORP,02563A10,02563A102,187316,1176,USA,AEDC
AMERICAN FAMILY FINL SVCS,02587400,025874009,1450,1182,USA,2551A
AMERICAN FAMILY INS GROUP,02599X93,02599X936,122954,1183,USA,9769B
AMERICAN EXPRESS CREDIT CORP,02581800,025818006,1448,1181,USA,AXP1
AMERICAN FUEL CORP,02629R10,02629R107,31569,1195,USA,COAL
AMERICAN FRUCTOSE  -CL A,02629620,026296202,1462,1193,USA,AFC.A
AMERICAN FSB GREENVILLE SC,02589310,025893108,17361,1194,USA,AMFB
AMERICAN FUNERAL SVCS CORP,02630210,026302109,25233,1196,USA,AMFS
AMERICAN GVT INCOME PORTFOL,02591910,025919101,15369,1202,USA,AAF.
AMERICAN GVT INCOME FD,02591710,025917105,15141,1201,USA,AGF.1
AMERICAN GVT TERM TR,02592010,025920109,15370,1203,USA,9495B
AMERICAN HERITAGE INTL INC,02650U20,02650U201,16505,1207,USA,AHII
AMERICAN HOME SHIELD,02663200,026632000,1479,1210,USA,SVM1
AMERICAN HERITAGE LIFE INVS,02652210,026522102,1474,1208,USA,AHL.2
AMERICAN INCOME HOLDING INC,02672810,026728105,25001,1215,USA,AIH.1
AMERICAN INTERNATIONAL INDS,02686Y30,02686Y300,66149,1220,USA,AMIN
AMERICAN LEISURE HOLDINGS -OLD,02799E93,02799E936,147087,1227,USA,AMLH.1
AMERICAN LIBERTY PETRO -OLD,02799A93,02799A934,182531,1228,USA,OREO.1
AMERICAN HOSPITAL MGMT CORP,02667310,026673103,1480,1214,USA,1480B
AMERICAN INTL VENTURES INC,02687C10,02687C109,170974,1222,USA,AIVN
AMERICAN LAWYER MEDIA INC,02799V00,02799V003,145982,1224,USA,0075A
AMERICAN INDTY FINL CORP,02675910,026759100,16647,1218,USA,AIFC
AMERICAN MEDCARE CORP,02741410,027414101,1504,1236,USA,3HLDFV
AMERICAN MIDSTREAM PRT -OLD,02799D93,02799D938,186845,1246,USA,AMID.1
AMERICAN MEDICAL RESPONSE,02744610,027446103,25611,1241,USA,EMT.1
AMERICAN MEDICAL SYSTMS HLDS,02744M10,02744M108,138741,1243,USA,AMMD
AMERICAN MEDIA INC  -CL A,02744L10,02744L100,24317,1237,USA,ENQ.1
AMERICAN MIDSTREAM PTNRS LP,02752P10,02752P100,33700,1247,USA,AMID
AMERICAN MED LABRTRS  -REDH,02744W10,02744W106,146191,1235,USA,AMJ.1
AMERICAN MOBILE SYS,02755950,027559509,1513,1249,USA,AMSE.
AMERICAN MORTGAGE & INVT CO,02756420,027564202,1515,1251,USA,2265B
AMERICAN MILLENIUM CORP,02753010,027530104,4359,1248,USA,AMCI.1
AMERICAN MEDIA OPERATIONS,02799Z00,02799Z004,259837,1238,USA,0074A
AMERICAN MATLS & TECH CORP,02739710,027397108,63187,1234,USA,AMTK.
AMERICAN MAIZE-PRODS  -CL A,02733920,027339209,1498,1232,USA,AZE.A
AMERICAN MUN INCOME PTFL INC,02764910,027649102,28457,1253,USA,XAA
AMERICAN MUN TERM TR INC,02765210,027652106,23765,1254,USA,AXT.1
AMERICAN NETWORK GROUP INC,02861630,028616308,15177,1263,USA,3AMNT.
AMERICAN LITHIUM MINERALS,02726310,027263102,176137,1230,USA,AMLM
AMERICAN NATL CAN GROUP INC,02771410,027714104,122354,1261,USA,CAN.3
AMERICAN NUCLEAR CORP,02866310,028663102,1530,1264,USA,3ANUCE
AMERICAN OIL & GAS,02871110,028711109,1532,1266,USA,AOG.2
AMERICAN NURSERY PRODS INC,02868910,028689107,12750,1265,USA,3ANSY
AMERICAN PACIFIC BANK  -CL B,02837P30,02837P307,21166,1269,USA,AMPB
AMERICAN PLASTICS & CHEM,02904310,029043106,14625,1276,USA,APLC
AMERICAN PHARMACEUTICAL CO,02886610,028866101,28747,1273,USA,3APHRE
AMERICAN PHYSICIANS SVC GP,02888210,028882108,1539,1275,USA,AMPH.1
AMERICAN REALTY CAP HLTHCR,02917R10,02917R108,20136,1285,USA,HCT
AMERICAN RESIDENTIAL PPTYS,02927E30,02927E303,12006,1293,USA,ARPI
AMERICAN RESOURCE CORP INC,02926820,029268208,25093,1294,USA,AREE.
AMERICAN RESIDENTIAL HOLDING CP,02926R10,02926R107,25657,1292,USA,AMRS.
AMERICAN RIVIERA BANK,02932A10,02932A106,175449,1302,USA,ARBV
AMERICAN SAVINGS BANK-NY,02940410,029404100,14488,1305,USA,7565B
AMERICAN SANDS ENERGY CORP,02936R10,02936R105,187489,1304,USA,AMSE
AMERICAN RESTAURANT GROUP,02930910,029309101,28511,1296,USA,8297B
AMERICAN SEAFOODS CORP-REDH,02944620,029446200,154253,1307,USA,SEA.1
AMERICAN PRECISION INDS,02906910,029069101,1542,1280,USA,APR.
AMERICAN RE CORP,02916310,029163102,27758,1284,USA,ARN.3
AMERICAN STEEL & WIRE CORP,03004110,030041107,14887,1322,USA,RODS
AMERICAN RECREATION CO HOLDINGS,02890710,028907103,29440,1289,USA,AMRE.1
AMERICAN STANDARD ENERGY CP,02971T10,02971T107,185695,1318,USA,ASENQ
AMERICAN RESTAURANT PRTNS-LP,02931620,029316205,14267,1297,USA,ICTPU
AMERICAN SHIP BUILDING CO,02960910,029609104,1560,1311,USA,3ASBG
AMERICAN SPORTS ADVIS,02990120,029901204,1569,1316,USA,3PIKS
AMERICAN SPORTS DEV GROUP,02971R10,02971R101,127641,1317,USA,ASDP
AMERICAN STUDIOS INC,03010210,030102107,25732,1324,USA,AMST.
AMERICAN SVGS/FL FSB,02941H30,02941H308,1553,1327,USA,ASFL
AMERICAN SW FINL CORP,02970710,029707106,12601,1328,USA,4299B
AMERICAN TIRE DISTRBTR HOLDINGS,03099S00,03099S005,145472,1333,USA,0079A
AMERICAN URANIUM MINING INC,03036510,030365100,30883,1338,USA,AUMN.1
AMERICAN WHITE CROSS INC,03049310,030493100,25932,1347,USA,3AWCIQ
AMERICANN INC,03058810,030588107,18685,1353,USA,ACAN
AMERICANA DISTRIBUTION INC,03055610,030556104,123796,1350,USA,ADBN
AMERICANA GLD&DIAMOND HOLDINGS,60272810,602728107,29603,1351,USA,MCIO
AMERICATOWNE HOLDINGS INC,03065P10,03065P100,116324,1361,USA,ATMO
AMERICAS POWER PARTNERS INC,03061A10,03061A107,128538,1359,USA,APPN.1
AMERICO LIFE INC,03060N93,03060N936,145971,1363,USA,0143B
AMERICHOICE CORP  -REDH,03062M20,03062M209,147851,1362,USA,AMCH
AMERICOLD CORP,03060T10,03060T107,20786,1364,USA,3AMIC
AMERICAN TV & COMMUN  -CL A,03018710,030187108,12793,1337,USA,ATCMA
AMERICARE HEALTH SCAN INC,03060C10,03060C104,22773,1355,USA,AMIT
AMERICAN TISSUE INC,03022293,030222939,145980,1334,USA,0150B
AMERICAN WIRELESS SYS INC,03050520,030505200,17109,1348,USA,3AWST
AMERIHEALTH INC/DE,03091210,030912109,1597,1373,USA,AHH.
AMERIFED FINANCIAL CORP,03070A10,03070A106,24534,1370,USA,AFFC
AMERIPAGE INC,03070U10,03070U102,21705,1378,USA,AMPG.
AMERISOURCE CORP,03071N00,03071N008,1245,1388,USA,ABC1
AMERISTEEL CORP,03071V10,03071V109,4803,1392,USA,3406B
AMERISCRIBE CORP,03094810,030948103,13216,1386,USA,ACR.2
AMERISTOCK/RYAN 1 YEAR TREAS,03077A10,03077A109,177816,1393,USA,GKA
AMERISTOCK/RYAN 10 YEAR TREA,03077A40,03077A406,177819,1394,USA,GKD
AMERISTOCK/RYAN 2 YEAR TREAS,03077A20,03077A208,177820,1395,USA,GKB
AMERISTOCK/RYAN 5 YEAR TREAS,03077A30,03077A307,177818,1397,USA,GKC
AMERISTOCK/RYAN 20 YEAR TREA,03077A50,03077A505,177817,1396,USA,GKE
AMERICUS MANAGEMENT CORP,03068710,030687107,7427,1368,USA,3ANGR
AMERIDATA TECHNOLOGIES INC,03069V10,03069V103,24639,1369,USA,ADA..
AMERIKING INC,03071G10,03071G102,105370,1374,USA,3AKGI
AMERINAC HOLDING CORP,03077Y10,03077Y107,106574,1377,USA,PAOS
AMERIRESOURCE TECHNLGIES INC,03072A50,03072A500,24451,1383,USA,ARIOQ
AMERN ADJ RT TRM TR INC 1995,02368L10,02368L105,21129,1404,USA,ADJ.1
AMERN NATL SVGS BK FSB/MD,02860K10,02860K100,29110,1411,USA,ANBK.
AMERN GRAPHITE TECHNOLOGIES,02640K10,02640K107,190573,1410,USA,AGIN
AMERN PETROLEUM TNK PRT-REDH,02899T93,02899T932,19041,1413,USA,JAT
AMERN ARCHITECTURAL PDS CORP,02385710,023857105,21332,1408,USA,3AAPCE
AMERN NORTEL COMMUNICATIONS,02864L10,02864L104,25287,1412,USA,3ARTME
AMERN SAFETY CLOSURE,02935140,029351400,12829,1414,USA,CLOS
AMERN STRATEGIC INCM PTF INC,03009810,030098107,24805,1415,USA,ASP
AMERN ADJ RT TRM TR INC 1997,02368N10,02368N101,24305,1406,USA,CDJ
AMERITEK VENTURES,03078H10,03078H103,16524,1399,USA,ATVK
AMES DEPT STORES INC,03078950,030789507,1594,1419,USA,AMESQ
AMERN ADJ RT TRM TR INC 1998,02368P10,02368P106,24864,1407,USA,DDJ
AMERN STRATEGIC INCM PTL III,03009T10,03009T101,27947,1416,USA,CSP
AMFED FINANCIAL INC,03114410,031144108,25947,1425,USA,AMFF
AMERN ADJ RT TRM TR INC 1996,02368M10,02368M103,23124,1405,USA,BDJ.2
AMISYS MANAGED CARE SYS INC,03153610,031536105,61751,1432,USA,AMCS.
AMITY BANCSHARES INC,03157H10,03157H107,24811,1433,USA,AMBS.
AMOSKEAG CO,03182510,031825102,13231,1445,USA,AMOS
AMPLIFY HIGH INCOME ETF,03210884,032108847,11735,1459,USA,YYY
AMPLIFY BLCKSWN GTH & TC ETF,03210888,032108888,35584,1455,USA,SWAN
AMPLIFY ADVANCED BATTERY MET,03210880,032108805,33620,1454,USA,BATT
AMPLIFY CWP ENHANCED DV INCM,03210840,032108409,29510,1456,USA,DIVO
AMPLIFY EASI TACTICL GRO ETF,03210870,032108706,33663,1457,USA,EASI
AMPLIFY INTL ONLINE RETL ETF,03210887,032108870,34737,1460,USA,XBUY
AMMO INC -OLD,00199K93,00199K932,65472,1438,USA,POWW.1
AMPLIFY ONLINE RETAIL ETF,03210810,032108102,27204,1462,USA,IBUY
AMPLIFY SEYMOUR CANNABIS ETF,03210885,032108854,35496,1463,USA,CNBS
AMPLIFY LENDI CRWDFUDING ETF,03210886,032108862,35193,1461,USA,LEND
AMRCN CENT STOXX US QLTY ETF,02507230,025072307,34122,1471,USA,QGRO
AMPLIFY YIELDSHS SENIOR LN,03210830,032108300,28198,1466,USA,YESR
AMRCN CENT QLTY DIV INTL ETF,02507240,025072406,34121,1470,USA,QINT
AMPLIFY YLDSHR OL MLP IN ETF,03210850,032108508,31584,1467,USA,AMLX
AMRCN CNTRY STOXX US VAL ETF,02507220,025072208,32944,1472,USA,VALQ
AMPLIFY TRNSFRMTNL DT SH ETF,03210860,032108607,32952,1465,USA,BLOK
AMSCO INTERNATIONAL INC,03216110,032161101,23787,1480,USA,ASZ.1
AMSTAR CORP,03217300,032173007,1620,1483,USA,4072A
AMPLITUDE HEALTH ACQ,03212A10,03212A105,35854,1469,USA,AMHC
AMTROL INC,03234A10,03234A109,27961,1486,USA,9726B
AMWINS GROUP INC -REDH,03192110,031921109,176671,1491,USA,AGI.2
ANDATCO INC  -CL A,03349010,033490103,5846,1524,USA,3ANDA
ANDA NETWORKS INC,03399X93,03399X936,141463,1521,USA,ANDA.1
ANDEAVOR,03349M10,03349M105,10466,1525,USA,ANDV
ANDREWS GROUP INC,03445400,034454009,3281,1534,USA,9389A
ANDOVER.NET INC,03431810,034318105,127175,1531,USA,ANDN.1
ANDES GOLD CORP,03419720,034197202,62134,1528,USA,AGCZ
ANGELCITI ENTERTAINMENT INC,03462X40,03462X409,150439,1544,USA,AGCI
ANDRX CORP-CONSOLIDATED,03499Z91,03499Z914,143992,1537,USA,ANDX.CM
ANGELES CORP,03462440,034624403,1654,1545,USA,ANGC
ANGHEL LABORATORIES,03475L10,03475L103,9420,1548,USA,3ANGH
ANFIELD CAPITAL DRFD ATV ETF,90213U11,90213U115,32495,1542,USA,DALT
ANGION BIOMEDICA CORP-REDH,34799R93,34799R930,20307,1552,USA,ANGN
ANCHORAGE INTL HOLDINGS CORP,03331010,033310103,182609,1519,USA,AHCP
ANFIELD UNIVRSL FXD INCM ETF,90214Q76,90214Q766,34153,1543,USA,AFIF
ANTARES RESOURCES CORP,03664440,036644409,30895,1578,USA,ANRR
ANNAS LINEN CO-REDH,03599Y93,03599Y932,163928,1568,USA,ANNA
ANOTEROS INC,03633R20,03633R208,187149,1571,USA,ANOS
ANSCOTT INDUSTRIES INC,03634010,036340107,107220,1573,USA,ASCT
ANNAPOLIS BANCSHARES INC,03574510,035745108,29863,1567,USA,ANNB.
ANR PIPELINE CO,00181400,001814003,1048,1572,USA,4267A
ANNANDALE CORP,03571210,035712108,1667,1565,USA,ANNAE
ANTHEM INSURANCE,03673493,036734937,133604,1590,USA,9916B
ANTHONY (C.R.) CO,03677610,036776102,64119,1593,USA,CRAU
ANTERIOS INC  -REDH,03675F10,03675F104,23539,1582,USA,ANTE.1
ANTHEM ELECTRONICS INC,03673210,036732105,1675,1588,USA,ATM.1
AOI COAL CO,00183210,001832104,12155,1598,USA,3AOIC
ANTERO MIDSTREAM PARTNERS LP,03673L10,03673L103,19770,1585,USA,AM.2
APL CORP,00202410,002024107,1058,1615,USA,4328B
APEX TECHNOLOGY ACQUISITION,03768F10,03768F102,35603,1611,USA,APXT
APBIOTECH INC,03799X93,03799X932,142385,1605,USA,APBI
APOLLO GRP UNIV PHOENIX ONLN,03760420,037604204,140261,1626,USA,UOPX
APOLLO INTL DEL INC,03761310,037613106,65067,1627,USA,AIOD
APACHE DESIGN SOLUTIONS-REDH,03799W93,03799W934,186716,1603,USA,APAD
APOLLO RESOURCES INTL INC,03762210,037622107,107523,1632,USA,AOOR
APOLLO EDUCATION GROUP INC,03760410,037604105,31122,1622,USA,APOL
APOGEE ROBOTICS INC -OLD,03799X95,03799X957,11706,1618,USA,APRB.1
APPALACHIAN OIL & GAS CO INC,03772520,037725207,12508,1636,USA,3AOGAE
APPALACHIAN POWER,03799Y00,03799Y005,1689,1637,USA,AEP1
APPDYNAMICS INC-REDH,03780P10,03780P104,29630,1640,USA,APPD
APPIAN TECHNOLOGY INC,03792810,037928108,11695,1643,USA,APPG.
APPLETREE COMPANIES INC,03814E30,03814E307,24903,1651,USA,ATREQ
APPLIED MEDICAL CORP  -REDH,03899O94,03899O949,170683,1672,USA,6197B
APPLIED MOLEC TRAN INC -REDH,03824M10,03824M109,36496,1676,USA,ATMI
APPLIED IMMUNE SCIENCES/DE,03820F10,03820F108,23979,1666,USA,AISX
APPLETON PAPERS INC,03899Q00,03899Q001,147565,1650,USA,0082A
APPLIED MACHINING TECH INC,03820810,038208104,6879,1669,USA,3APMHE
APPOINT TECHNOLOGIES INC,03831710,038317103,9997,1691,USA,3APNGE
APPLIED SOLAR ENERGY CORP,03823910,038239109,1707,1684,USA,SOLR.2
APPTIGO INTERNATIONAL INC,03834Q10,03834Q108,20470,1694,USA,APPG
APPLIED PRECISION INC -REDH,03823D10,03823D100,175403,1680,USA,APLI.1
APRISMA MGMT TECHNOLOGS-REDH,03833K10,03833K102,147304,1699,USA,APRM.
APTUS COLLARED INM OPPO ETF,26922A22,26922A222,35446,1710,USA,ACIO
APTUS DRAWDOWN MANAGED EQUTY,26922A78,26922A784,27475,1712,USA,ADME
APTUS FORTIFIED VALUE ETF,26922A61,26922A610,32659,1713,USA,FTVA
APTUS DEFINED RISK ETF,26922A38,26922A388,33974,1711,USA,DRSK
APS HEALTHCARE INC,00199X93,00199X934,142466,1702,USA,APSH
APTALIS HOLDINGS INC  -REDH,03899L93,03899L937,19424,1705,USA,APTA
APS HOLDING CORP  -CL A,00193710,001937101,24400,1703,USA,APSI.
AQUASCIENCES INTL INC,03838L10,03838L105,12461,1731,USA,AQSIC
AQUANATURAL CO,03838P10,03838P106,25962,1725,USA,3AQQAE
AQUAMED TECHNOLOGIES  -REDH,03899M93,03899M935,34624,1724,USA,TOPP
AQUA-CHEM INC,03837493,038374930,145873,1721,USA,0139B
AQUAPENN SPRING WATER INC,03838X10,03838X109,66391,1728,USA,APN.3
AQUILA INC-OLD,03840J10,03840J106,143318,1736,USA,ILA.1
ARAMED INC,03852510,038525101,25144,1743,USA,ARAM
ARAMARK CORP  -CL B,00203493,002034932,14097,1742,USA,4774B
ARBOR NATIONAL HOLDINGS INC,03876110,038761102,25630,1750,USA,ARBH
ARBORGEN INC  -REDH,03878Q10,03878Q105,186608,1753,USA,ARBR
ARCHIVE CORP,03957510,039575105,1724,1774,USA,ACHV.1
ARCHSTONE INC  -OLD,03999X91,03999X914,13720,1778,USA,ASN.2
ARC LOGISTICS PARTNERS LP,03879N10,03879N101,18866,1757,USA,ARCX
ARCHIBALD CANDY CORP,03999W00,03999W007,128518,1771,USA,0094A
ARCIS RESOURCES CORP,03959D20,03959D205,185626,1781,USA,ARCS
ARCADIAN PARTNERS LP  -PREF,03923010,039230107,25190,1764,USA,UAN.1
ARCSOFT INC-REDH,03999Y95,03999Y953,161112,1786,USA,ARCT.1
ARCONIC CORP,03966V10,03966V107,35978,1783,USA,ARNC
ARDEN INDUSTRIAL PRODS INC,03978010,039780101,29754,1796,USA,AFAS
ARCUS INC,03968E10,03968E103,20911,1791,USA,ARKS
ARCTIC ALASKA FISHERIES,03966810,039668108,14455,1787,USA,ICE.2
ARDEN GROUP INC  -CL A,03976210,039762109,1728,1795,USA,ARDNA
ARDEN INTL KITCHEN INC,03978210,039782107,1729,1797,USA,AIKI.1
ARETE INDUSTRIES INC,04009830,040098303,20180,1811,USA,ARET
ARGENT CAPITAL CORP,03992110,039921101,26884,1814,USA,ACCT
ARGENT BANK/LA,04010A10,04010A107,25696,1813,USA,AGB.1
ARCUTIS BIOTHERAPEUTICS INC,03969K10,03969K108,36028,1792,USA,ARQT
ARCHSTONE INC-REDH,03999V93,03999V934,8787,1779,USA,ASN
ARDENT HEALTH PARTNER -REDH,03999F93,03999F939,34526,1800,USA,ARDT
ARGO-TECH CORP,04014693,040146938,145875,1822,USA,0140B
ARGONAUT GOLD INC,04016A10,04016A101,178384,1817,USA,ARNGF
ARIOSA DIAGNOSTICS INC-REDH,04099D93,04099D931,20080,1832,USA,AROS
ARIX CORP,04045310,040453102,14888,1841,USA,8578B
ARIMETCO INTL INC,04039L10,04039L100,22793,1831,USA,3522B
ARK 3D PRINTING ETF,00214Q50,00214Q500,27702,1844,USA,PRNT
ARK GENOMIC REV MULTI-SECTOR,00214Q30,00214Q302,22077,1846,USA,ARKG
ARK IRL INNVTIVE TCHNLGY ETF,00214Q60,00214Q609,32786,1849,USA,IZRL
ARISTOCRAT GROUP CORP,04044320,040443202,170387,1838,USA,ASCC
ARK FINTECH INNOVATION ETF,00214Q70,00214Q708,34763,1845,USA,ARKF
ARISTA FINANCIAL CORP,04040510,040405102,187100,1834,USA,ARST
